symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d
AWEUSDT,AWE,Mid,274,0.05656,2167980.54104,-0.65,56.28894566780888,0.0003823721385197913,0.052159000000000004,0.05853879999999998,0.519833024610147,0.5285771785067418,0.43187764137653445,0.04813816935359516,0.2693220933956305,0.0487988888888889,0.0805186111111111,uptrend,1,0,haussier,348,0,0,30,,,30.5,57.0,64.0,68.0,56.4,57.47,False,False,,0,,,,59
EPICUSDT,EPIC,Speculative,,0.333,854367.4873,7.419,62.008404125988186,0.0028923151240063134,0.2757799999999999,0.4912850000000001,0.8982458883942305,0.37830687830687837,0.1243386243386243,0.008899779475745877,0.5581382561721194,0.24841666666666676,0.3291666666666666,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,73.0,57.5,49.9,57.47,False,False,,0,,,,59
BIGTIMEUSDT,BIGTIME,Speculative,,0.01381,415139.78447,3.523,55.84409950302818,1.0261946747345142e-05,0.013018800000000002,0.019632800000000002,0.5797047938279799,0.32310364794441226,0.20324261725535617,0.008729789836781427,0.7937281956001685,0.012226666666666665,0.015764444444444446,,0,0,neutre,365,0,0,30,,,17.0,57.0,75.5,47.0,50,57.44,False,False,,0,,,,59
LINEAUSDT,LINEA,Mid,316,0.003581,1219429.87087,-0.941,54.443008624876,2.741072202057897e-06,0.0033129599999999998,0.006593289999999995,0.8649156130273193,0.2923832923832923,0.12260442260442259,0.004929897545163023,0.6401246221061757,0.0029847222222222224,0.0037881666666666667,uptrend|bearish_engulfing_4h|evening_star_4h,1,2,baissier,236,0,0,30,,,27.5,57.0,73.0,68.0,31.4,57.41,False,False,,0,,,,54
GLMUSDT,GLM,Mid,235,0.1406,98219.69645,0.142,59.864966804131434,0.0009076203128461097,0.13179600000000005,0.18627400000000002,0.48737259494940893,0.425891181988743,0.3395872420262664,0.009659282758031157,0.7234346170839046,0.1251111111111111,0.19129444444444443,,0,0,neutre,365,0,0,30,,,31.0,57.0,71.0,47.0,50,57.38,False,False,,0,,,,58
ATAUSDT,ATA,Speculative,,0.0104,173268.0106,6.122,55.784964736135166,1.6934972949925295e-05,0.009765999999999999,0.016456000000000002,0.7632104889605327,0.4014598540145985,0.2408759124087592,0.04448102623301309,0.6144628235777363,0.008819444444444442,0.012902777777777779,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,73.0,47.0,56.4,57.31,False,False,,0,,,,60
RLCUSDT,RLC,Speculative,641,0.459,406545.7374,4.318,56.49453695104536,-0.0006815266165859195,0.42852,0.5868599999999998,0.46849274092008536,0.2848605577689243,0.09163346613545814,0.010147710689349759,0.7801644538689306,0.38083333333333336,0.4693611111111112,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,80.0,47.0,35.0,57.3,False,False,,0,,,,56
ERAUSDT,ERA,Speculative,,0.1373,152894.25096,-0.145,49.75260188751017,-0.0007648390567699297,0.133124,0.19583900000000007,0.5501664635857416,0.27256317689530685,0.17388688327316476,0.002684977807605761,0.6750892862621279,0.12422777777777777,0.15915277777777778,macd_bearish_cross|uptrend,1,1,mixte,291,0,0,30,,,15.0,57.0,83.5,47.0,26.2,57.3,False,False,,0,,,,55
APTUSDT,APT,Etabli,78,0.999,9506490.47784,0.604,58.710870946890005,0.005075124372530049,0.94012,1.643555,0.6724708031592577,0.35068054443554847,0.20016012810248204,0.005070086104062425,0.7188315744082739,0.8457499999999999,1.0813333333333335,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,57.0,65.0,78.5,28.6,57.14,False,False,,0,,,,52
KGSTUSDT,KGST,Speculative,,0.01142,262986.69362,-0.087,51.27849092148394,3.238614335696128e-06,0.011411200000000002,,0.05142611132182456,0.009615384615384678,0.002620087336244586,0.012463426691988815,0.16127527011355064,0.011346666666666663,0.011457222222222225,resistance_test,0,1,baissier,131,0,0,30,,,10.6,45.0,94.0,47.0,43.5,57.12,False,False,,0,,,,57
ZECUSDT,ZEC,Etabli,19,385.39,36201636.13923,0.708,66.35835796938542,2.033146906436553,296.454,357.0277999999999,1.1771371828094304,0.39030044510385753,0.004512053628980275,0.0030809035112003883,0.6960997140258438,210.4244444444444,361.9188888888889,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,48.0,67.0,78.5,57.3,57.11,False,False,,0,,,,54
AXSUSDT,AXS,Mid,171,1.356,2003524.79595,-5.833,56.371606528709414,0.011104844026280543,1.1886800000000002,1.284195,1.3571243255087153,0.3341584158415842,0.1608910891089109,0.034978357473202895,0.43714317689389176,1.0881944444444445,1.4959999999999998,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,62.5,68.0,56.4,57.04,False,False,,0,,,,59
SOMIUSDT,SOMI,Speculative,702,0.1834,401181.75141,0.603,56.5247755846677,0.0011870736955264419,0.169862,0.24800449999999985,0.6929359886312951,0.3148063781321184,0.16309794988610476,0.00866777190197388,0.5743369313732624,0.15730277777777776,0.21209722222222227,uptrend,1,0,haussier,244,0,0,30,,,13.7,57.0,73.0,47.0,56.4,56.99,False,False,,0,,,,60
EDENUSDT,EDEN,Speculative,,0.0373,224422.93691,3.9,57.32893137174682,5.2469232907759893e-05,0.03354599999999999,0.0629285,0.750024688876707,0.3725961538461538,0.10817307692307686,0.005072033816751094,0.5182428741351719,0.029688888888888883,0.03973333333333333,uptrend,1,0,haussier,216,0,0,30,,,12.9,57.0,73.0,47.0,56.4,56.92,False,False,,0,,,,60
NILUSDT,NIL,Speculative,,0.04183,1511387.626773,3.463,55.44199235188653,0.00022249804870619295,0.0392026,0.08877915,0.9414090618086908,0.4774624373956594,0.30317195325542573,0.022906932704108197,0.5834889727903572,0.03346722222222222,0.05641111111111111,,0,0,neutre,365,0,0,30,,,17.0,57.0,68.5,68.0,50,56.91,False,False,,0,,,,58
WOOUSDT,WOO,Speculative,605,0.0191,99877.40041,1.058,52.86292090960623,-6.203230018632995e-05,0.018053999999999997,0.024353499999999983,0.6827888221593661,0.21890547263681598,0.05940594059405939,0.006491828959504708,0.8192824997009006,0.01603333333333333,0.019513888888888886,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,81.5,47.0,26.2,56.86,False,False,,0,,,,54
AEVOUSDT,AEVO,Speculative,,0.0277,268964.343638,0.362,59.079872778411364,0.00016879790950491066,0.024802,0.0370465,0.731946678472693,0.30363036303630364,0.08580858085808586,0.008964732285473417,0.24957648711267472,0.02247500000000001,0.028977777777777776,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,71.5,47.0,56.4,56.84,False,False,,0,,,,60
CTKUSDT,CTK,Speculative,722,0.1794,162801.99345,-1.211,52.23552304304763,-0.000331817370444255,0.17141800000000004,0.23425949999999995,0.41117946408981226,0.370668815471394,0.2784045124899274,0.01343419148970467,0.6120960061564706,0.160425,0.22222777777777772,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,83.5,47.0,19.9,56.83,False,False,,0,,,,53
BROCCOLI714USDT,BROCCOLI714,Speculative,,0.01774,1154927.94451,1.371,57.00251169795345,0.0001333913345855863,0.014237600000000003,0.016353350000000006,1.9998119438550406,0.24369747899159658,0.1716417910447761,0.01926606287882739,0.4427702037134332,0.0120275,0.017119166666666675,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,64.0,68.0,62.4,56.78,False,False,,0,,,,60
FIDAUSDT,FIDA,Speculative,,0.0171,329196.484747,2.151,54.16708836257521,-3.6850744513080907e-06,0.0160588,0.031653949999999986,0.7515651610689498,0.4285714285714286,0.21105990783410142,0.0034059182664595406,0.45805151718166887,0.014111944444444444,0.021008055555555554,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,56.65,False,False,,0,,,,59
CITYUSDT,CITY,Speculative,,0.621,284945.23028,-0.799,46.11093775095611,-0.01287012541948094,0.5876199999999999,0.6273299999999997,0.6426469978150475,0.30097087378640774,0.1790450928381963,0.003758707082377083,0.44814357143765704,0.5103333333333333,0.7037777777777778,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,56.65,False,False,,0,,,,59
HFTUSDT,HFT,Speculative,,0.0144,181548.05832,0.0,49.42655293846882,-8.806260583021455e-05,0.014055999999999996,0.026129,0.7556718665392221,0.4341463414634147,0.29756097560975614,0.026442811193608345,0.4924665330688026,0.012916666666666667,0.018463888888888887,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,56.65,False,False,,0,,,,59
SEIUSDT,SEI,Mid,121,0.05906,1980649.427246,2.021,51.65266224558472,-2.5257001252085884e-06,0.058068600000000005,0.10532465,0.5758449076152616,0.4179278230500582,0.3123399301513388,0.006248584759784639,0.7769251474832115,0.053682499999999994,0.07642777777777779,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,71.0,68.0,26.2,56.59,False,False,,0,,,,53
USTCUSDT,USTC,Speculative,549,0.00734,4915837.00033,16.139,70.60436559035844,0.00017079179169186376,0.0051326,0.006153900000000005,1.0711753079858382,0.20840950639853756,0.02275769745649264,0.03761191386131685,0.5508600905500817,0.004476666666666667,0.005973055555555556,,0,0,neutre,365,0,0,30,,,17.0,48.0,79.0,68.0,50,56.58,False,False,,0,,,,54
VETUSDT,VET,Etabli,87,0.007199,574001.4494753,0.307,51.410117051419796,-2.7750199544592e-06,0.007112339999999999,0.010466559999999996,0.5275278817432545,0.25995475113122174,0.18597285067873306,0.004439060961586738,0.8102169096903462,0.006793361111111111,0.008138638888888891,macd_bearish_cross|evening_star_4h,0,2,baissier,365,0,0,30,,,45.0,57.0,75.5,57.5,7.4,56.56,False,False,,0,,,,49
SUIUSDT,SUI,Etabli,29,0.9247,11637211.41426,0.763,48.04855006952283,-0.002994346412851358,0.9323679999999999,1.3865470000000004,0.574550881271748,0.23883146067415734,0.16889887640449444,0.0026052619195741276,0.9031589029468109,0.8648611111111109,1.0283694444444444,double_bottom_90d|uptrend|bearish_engulfing_4h,2,1,haussier,365,0,0,30,,,45.0,37.0,81.5,78.5,49.9,56.46,False,False,,0,,,,54
MITOUSDT,MITO,Speculative,,0.0477,2954129.853961,4.835,69.22188488796957,0.0009952337411129372,0.0390132,0.06284059999999993,0.634955503593712,0.29593296546086245,0.026772940936031036,0.0578138579764415,0.6046264563230165,0.03579527777777778,0.04660388888888888,double_bottom_90d,1,0,haussier,248,0,0,30,,,13.8,48.0,77.5,68.0,56.0,56.42,False,False,,0,,,,55
INJUSDT,INJ,Mid,125,3.77,6028285.9777,3.486,65.68941649014168,0.026964221073528333,3.1535400000000005,4.649114999999998,0.6674320046186687,0.27361735908970625,0.007105263157894656,0.013509268437312346,0.7627594710762837,2.837777777777778,3.6156111111111113,double_bottom_90d,1,0,haussier,365,0,0,30,,,31.0,48.0,69.5,78.5,56.0,56.41,False,False,,0,,,,54
THETAUSDT,THETA,Mid,180,0.203,625107.3673,0.995,53.54233076470536,-0.0028024660780077582,0.1815000000000001,0.28519000000000005,0.9114248328600738,0.3529411764705883,0.10526315789473693,0.02484271169747261,0.7445454985054164,0.1554444444444444,0.2192222222222222,doji_4h,0,0,neutre,365,0,0,30,,,31.0,57.0,65.0,57.5,50,56.32,False,False,,0,,,,58
ACHUSDT,ACH,Speculative,562,0.00809,5689942.65937,13.464,68.27568880671302,0.00018936542900057423,0.0065239999999999986,0.008718250000000002,0.8805426156494617,0.2770186335403727,0.01219512195121965,0.03382886379013893,0.5573269248625542,0.005992777777777778,0.007867222222222225,resistance_test,0,1,baissier,365,0,0,30,,,17.0,48.0,77.5,78.5,43.5,56.27,False,False,,0,,,,52
1000CHEEMSUSDT,1000CHEEMS,Speculative,,0.000622,663435.747033,2.98,61.41705370150382,1.9648016381902805e-06,0.0005013999999999999,0.0008358499999999996,1.0264276703130448,0.3585209003215435,0.009584664536741273,0.014002151644378244,0.6219177074474855,0.0004210833333333334,0.0006022499999999999,double_bottom_90d,1,0,haussier,365,0,0,30,,,17.0,57.0,67.0,57.5,56.0,56.22,False,False,,0,,,,59
CAKEUSDT,CAKE,Mid,107,1.466,1106010.39932,0.964,45.670331576984594,-0.012117177381006488,1.4657799999999994,1.8454399999999993,0.5034282255079275,0.22524271844660188,0.101903007980356,0.004491455480674966,0.8435459527386094,1.2704722222222222,1.5539444444444444,,0,0,neutre,365,0,0,30,,,31.0,37.0,87.5,68.0,50,56.17,False,False,,0,,,,55
CKBUSDT,CKB,Mid,383,0.001502,280089.222914,0.535,49.759219821986406,-4.83799733923215e-06,0.0014830599999999994,0.0021957149999999996,0.6095728298029479,0.33015554440541894,0.24586051179126944,0.07530157293754494,0.7755501459377151,0.0014048888888888887,0.0017325277777777777,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,65.0,47.0,56.4,56.15,False,False,,0,,,,59
TRBUSDT,TRB,Mid,437,21.32,4593963.85748,1.572,66.03047109269166,0.20879857158713389,16.882999999999996,19.3445,1.538907926142249,0.23506825938566558,0.0908703071672356,0.05168420258819635,0.5154100235461483,14.10388888888889,19.313333333333336,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,48.0,68.5,68.0,63.7,56.05,False,False,,0,🔥 Trending #15 sur CoinGecko,15,,56
AUCTIONUSDT,AUCTION,Speculative,614,4.77,190652.2579,0.21,49.15703271912013,-0.008488326286229555,4.7388,5.375399999999997,0.34065126308557964,0.18968692449355423,0.12338858195211785,0.0051104517218887825,0.8053668164821135,4.5363888888888875,5.229166666666665,macd_bearish_cross|double_top_90d|evening_star_4h,0,3,baissier,365,0,0,30,,,17.0,57.0,87.5,47.0,0,56.03,False,False,,0,,,,49
DYDXUSDT,DYDX,Mid,248,0.15037,2172968.1281436,3.969,61.55725634627726,-0.0013745487761014398,0.11313300000000001,0.17548775000000003,1.2298981125610857,0.38679969301611666,0.07769607843137269,0.0007653556616009055,0.6140553249767056,0.08504166666666667,0.14958333333333335,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,31.0,57.0,67.0,68.0,32.2,55.95,False,False,,0,,,,54
MINAUSDT,MINA,Mid,358,0.0599,449433.70905,1.525,51.34239734746245,-0.00021255278167201072,0.05818600000000001,0.082011,0.46311217309598984,0.25669957686882944,0.15514809590973205,0.09628145138163827,0.7575464057126885,0.05414722222222222,0.06717777777777778,macd_bearish_cross|double_bottom_90d|uptrend|bearish_engulfing_4h,2,2,mixte,365,0,0,30,,,31.0,57.0,75.5,47.0,22.5,55.94,False,False,,0,,,,53
RSRUSDT,RSR,Mid,279,0.001758,1005866.0659172,4.955,54.00524822740688,-8.589196710252764e-06,0.00163556,0.002633655000000001,0.8490436496541516,0.26473740621650593,0.0903426791277258,0.09837091341320266,0.6908438665602686,0.0014376111111111113,0.001825833333333333,macd_bearish_cross|double_top_90d,0,2,baissier,365,0,0,30,,,31.0,57.0,77.5,68.0,0,55.91,False,False,,0,,,,48
DEXEUSDT,DEXE,Mid,106,10.343,1046738.31492,-2.599,44.656969338015884,-0.5630115465612133,9.531719999999998,5.416399999999999,1.4894547089800185,0.3088882957426933,0.3082877352195383,0.0020754421497558525,0.2607916620860153,2.2176388888888883,12.873944444444446,,0,0,neutre,365,0,0,30,,,31.0,64.0,52.0,68.0,50,55.9,False,False,,0,,,,55
TOWNSUSDT,TOWNS,Speculative,,0.00346,850759.20705,2.671,54.53117353750512,2.7951465931787297e-05,0.0034487999999999997,0.005973249999999997,0.7300755758145148,0.3847695390781563,0.3066132264529058,0.006868064684004235,0.4718090907980468,0.003149444444444444,0.004445000000000001,,0,0,neutre,272,0,0,30,,,14.5,57.0,68.5,57.5,50,55.83,False,False,,0,,,,58
MEMEUSDT,MEME,Speculative,609,0.000572,844193.853021,2.326,52.374311930682744,-1.189035632224166e-07,0.0005509400000000001,0.0009593499999999998,0.8298344689937098,0.4017094017094017,0.3052503052503053,0.007300075663561435,0.6225948953235175,0.0005113888888888889,0.0007306388888888891,double_top_90d|bull_flag|uptrend,2,1,haussier,365,0,0,30,,,17.0,57.0,68.5,57.5,47.5,55.81,False,False,,0,,,,57
VELODROMEUSDT,VELODROME,Speculative,,0.01731,95292.977087,-0.058,59.00340311322313,7.490021302070647e-05,0.015392199999999997,0.021972049999999993,0.7776101359223647,0.22280092592592599,0.02980877390326205,0.016669314616003107,0.7608778838209005,0.013615555555555554,0.01720861111111112,double_top_90d|evening_star_4h,0,2,baissier,365,0,0,30,,,17.0,57.0,81.5,47.0,16.1,55.81,False,False,,0,,,,52
SOLUSDT,SOL,Etabli,7,84.01,87250311.78509,0.406,47.38549344726128,-0.2117943031030547,85.55520000000003,117.29360000000005,0.490972571079348,0.20420880580243125,0.14168965164981107,0.005218117718030728,0.921173459123054,79.36333333333333,92.3186111111111,double_bottom_90d|evening_star_4h,1,1,mixte,365,0,0,30,,,45.0,37.0,81.5,78.5,43.5,55.8,False,False,,0,,,,53
IOUSDT,IO,Speculative,560,0.1205,887341.273878,2.205,56.13684137675136,-0.0003063666984360726,0.11099599999999998,0.16797400000000007,0.7391379155304243,0.23199999999999998,0.06594259115593479,0.01990829655705241,0.7035596996258984,0.09905555555555556,0.12389444444444446,macd_bearish_cross|evening_star_4h,0,2,baissier,365,0,0,30,,,17.0,57.0,81.5,57.5,7.4,55.74,False,False,,0,,,,50
BANANAUSDT,BANANA,Speculative,,3.87,211631.84293,0.781,54.25794607653283,-0.0019589639916814394,3.6340000000000003,6.432849999999999,0.5612592530577432,0.3698630136986301,0.24461839530332688,0.0010124796377288358,0.7569456705037835,3.340277777777778,4.826944444444446,macd_bearish_cross|bull_flag|support_bounce,2,1,haussier,365,0,0,30,,,17.0,57.0,75.5,47.0,33.6,55.74,False,False,,0,,,,55
BBUSDT,BB,Speculative,,0.031,4307104.83569,5.442,62.100620618516345,0.00040037682545912383,0.02589,0.05449100000000003,1.0081603176244354,0.38378378378378375,0.16216216216216212,0.02383120560517822,0.6552933087406009,0.023427777777777787,0.033275,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,62.5,68.0,56.4,55.69,False,False,,0,,,,59
METISUSDT,METIS,Speculative,,3.54,1214246.4455,5.988,53.70220848437467,-0.023695164924333725,3.2163999999999997,5.308199999999996,1.4406159841321995,0.2933673469387755,0.18993135011441648,0.02242182680796987,0.6697921081135074,2.884444444444445,3.8641666666666663,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,62.5,68.0,56.4,55.69,False,False,,0,,,,59
ZILUSDT,ZIL,Mid,349,0.00407,165346.630098,2.261,51.972709813295005,-4.111763324370175e-06,0.003992399999999999,0.005116499999999997,0.4799544398371336,0.33815551537070526,0.26582278481012656,0.007746975210126231,0.7653306559029922,0.003805833333333333,0.004756388888888888,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,75.5,47.0,19.9,55.66,False,False,,0,,,,52
LUMIAUSDT,LUMIA,Speculative,,0.1622,3328364.040196,-6.297,63.44560071804112,0.0017222027891839117,0.09674200000000001,0.10642950000000004,1.5379868627136521,0.24869791666666657,0.13763896241397577,0.016695672018881908,0.40608316477084355,0.060102777777777776,0.13821388888888891,,0,0,neutre,365,0,0,30,,,17.0,57.0,64.0,68.0,50,55.49,False,False,,0,,,,57
TREEUSDT,TREE,Speculative,,0.0693,1053354.0832,4.841,52.95572930549339,-0.00032677572340079897,0.06495599999999999,0.10034949999999995,0.8855048792220794,0.2688311688311688,0.09999999999999998,0.027998668958610775,0.47256097069761277,0.05906944444444443,0.07645555555555555,macd_bearish_cross|double_top_90d|uptrend,1,2,baissier,279,0,0,30,,,14.6,57.0,77.5,68.0,11.0,55.48,False,False,,0,,,,50
RONINUSDT,RONIN,Speculative,,0.0958,252875.685741,-0.104,51.466230895925264,-0.0004058962315919108,0.09217600000000001,0.1565670000000001,0.6131712591821613,0.219626168224299,0.10373831775700934,0.004417826945938364,0.7081826481366916,0.08520277777777778,0.10705277777777776,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,77.0,47.0,26.2,55.45,False,False,,0,,,,54
RPLUSDT,RPL,Speculative,534,1.87,104036.2304,2.186,52.70036454852467,-0.0053370365173725995,1.814999999999999,2.2086500000000013,0.5107080049749942,0.42647058823529416,0.3088235294117648,0.012207590329961309,0.4671388181719977,1.5975,2.226111111111111,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,79.0,47.0,19.9,55.41,False,False,,0,,,,53
BANDUSDT,BAND,Speculative,586,0.219,214391.4092,0.922,50.794337668657235,-0.0006043248339834301,0.21690000000000004,0.3142050000000002,0.6503056901416259,0.24031007751937983,0.14728682170542637,0.010408877266731025,0.7680184265118934,0.20163888888888892,0.2523055555555555,macd_bearish_cross|double_bottom_90d|doji_4h,1,1,mixte,365,0,0,30,,,17.0,57.0,77.0,47.0,25.9,55.4,False,False,,0,,,,54
REQUSDT,REQ,Mid,474,0.0707,154229.8094,1.0,47.38596216520305,-0.0011280952457484014,0.06997199999999999,0.0931045,1.4653482207385862,0.32822757111597367,0.29087261785356067,0.010626629210043587,0.4022641740478562,0.06284444444444443,0.08659166666666668,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,62.5,47.0,56.4,55.36,False,False,,0,,,,59
PNUTUSDT,PNUT,Mid,432,0.0596,5548015.39718,8.167,61.452553143956784,8.730236627780023e-05,0.04768,0.07239700000000002,1.6778118421808503,0.32315978456014366,0.16269284712482468,0.08235619007469665,0.5694103371475291,0.04020555555555557,0.05906944444444443,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,52.0,78.5,63.7,55.33,False,False,,0,,,,59
CGPTUSDT,CGPT,Speculative,745,0.02931,743589.898484,5.965,74.18825765080207,0.0005195529438764912,0.021908599999999997,0.031029949999999994,0.6845763860740748,0.2768000000000001,0.0023956194387406097,0.013173293996194995,0.6098884981728726,0.01880694444444445,0.025738055555555556,,0,0,neutre,365,0,0,30,,,17.0,48.0,77.5,57.5,50,55.27,False,False,,0,,,,54
2ZUSDT,2Z,Mid,150,0.08488,253820.31046,3.462,52.380891582041066,-0.0004251887594864227,0.0809738,0.11557710000000004,0.8063779987498878,0.3821153139919207,0.22071244950422333,0.0023601209981141172,0.5980234489197939,0.07100000000000001,0.09248027777777777,macd_bearish_cross|double_bottom_90d|doji_4h,1,1,mixte,214,0,0,30,,,26.9,57.0,73.0,47.0,25.9,55.1,False,False,,0,,,,53
MANAUSDT,MANA,Mid,196,0.0905,259051.5695,0.444,48.846689349932234,-0.0004224602151938633,0.089328,0.13496100000000003,0.5407172244955468,0.28122192273135665,0.18688230008984727,0.015583264917942173,0.8193938617667409,0.0844472222222222,0.10351666666666665,macd_bearish_cross|uptrend|evening_star_4h,1,2,baissier,365,0,0,30,,,31.0,57.0,75.5,47.0,13.8,55.03,False,False,,0,,,,50
USUALUSDT,USUAL,Speculative,,0.01444,567366.85985,4.562,55.79041791167229,-5.97747420038973e-06,0.0134624,0.02160870000000001,0.6887802880019103,0.3428886438809261,0.2039691289966924,0.0182921381404112,0.6355495187870196,0.012270277777777778,0.016111944444444443,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,73.0,57.5,26.2,55.03,False,False,,0,,,,53
ZKCUSDT,ZKC,Speculative,,0.0739,207237.55605,-0.27,49.36641200955862,3.082414185696681e-05,0.07353399999999997,0.11951799999999999,0.638620092637209,0.3503937007874015,0.2736220472440944,0.0074500104908439176,0.6667025118718976,0.06950833333333334,0.09604166666666666,evening_star_4h,0,1,baissier,231,0,0,30,,,13.3,57.0,73.0,47.0,37.5,55.0,False,False,,0,,,,56
ALLOUSDT,ALLO,Speculative,737,0.1216,896588.49724,4.021,55.90524459410544,0.0007236276022707737,0.11230400000000001,,0.9825819741295021,0.29582712369597625,0.09792284866468845,0.005855478643282202,0.3929475553394678,0.07559999999999997,0.1291,macd_bullish_cross|uptrend,2,0,haussier,174,0,0,30,,,11.8,45.0,77.5,57.5,63.7,54.97,False,False,,0,,,,59
SUPERUSDT,SUPER,Mid,348,0.1243,704328.1956,4.191,52.66986767698158,-0.0007555245494836973,0.11666000000000003,0.19465450000000015,1.0710714208796213,0.32419127988748236,0.12869198312236285,0.009412111261223646,0.6164915478530718,0.10515555555555557,0.13575000000000004,uptrend|evening_star_4h,1,1,mixte,365,0,0,30,,,31.0,57.0,62.5,57.5,43.9,54.9,False,False,,0,,,,56
API3USDT,API3,Mid,458,0.3817,1820613.989926,1.274,65.22683569562668,0.0044401660652532565,0.303276,0.42177650000000017,1.070986926099222,0.2549744172825469,0.006195147134744484,0.042169768220116165,0.5385531923074169,0.26935833333333337,0.3718583333333333,uptrend,1,0,haussier,365,0,0,30,,,31.0,48.0,67.0,68.0,56.4,54.82,False,False,,0,,,,54
PYTHUSDT,PYTH,Mid,152,0.0493,1051036.04939,5.567,56.64382077068446,-2.0578728924914615e-05,0.044358000000000015,0.06343950000000002,0.8729684105769973,0.3619210977701544,0.15608919382504283,0.012768719835757789,0.7402839826223722,0.03943611111111112,0.053625,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,65.0,68.0,26.2,54.7,False,False,,0,,,,52
ICPUSDT,ICP,Etabli,62,2.354,2110429.53119,0.341,42.61959609893844,-0.015293153183168597,2.42648,3.1752249999999997,0.5184807776426541,0.21066565809379725,0.15182113234763803,0.005192962693638658,0.7194164933521562,2.203472222222222,2.657583333333333,support_bounce|uptrend,2,0,haussier,365,0,0,30,,,45.0,28.0,87.5,68.0,57.6,54.68,False,False,,0,,,,51
BNBUSDT,BNB,Etabli,5,617.76,31957274.61783,0.377,46.96196556412022,-1.6241963355102456,623.5986,791.1224999999998,0.30062785971999356,0.22690055380375737,0.18143035056572768,0.004515827195894808,0.90916912028307,594.4227777777779,669.9327777777778,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,45.0,37.0,81.5,78.5,32.2,54.63,False,False,,0,,,,50
FLOWUSDT,FLOW,Mid,397,0.04202,644928.7847151,-1.777,59.90726573796501,0.0003816225666895851,0.034636199999999985,0.11735249999999993,0.8627758755753193,0.5625958883092973,0.3547100337526849,0.002026416127487186,0.4319448916292913,0.03025666666666667,0.05011138888888887,,0,0,neutre,365,0,0,30,,,31.0,57.0,59.5,57.5,50,54.59,False,False,,0,,,,57
STRKUSDT,STRK,Mid,170,0.0397,1313364.039971,0.761,55.21183904368331,1.5967341623681903e-05,0.036474000000000006,0.07822000000000005,1.0052319977130257,0.4278074866310161,0.2923351158645276,0.011555768080567078,0.7192319461631242,0.033519444444444435,0.04962222222222222,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,54.5,68.0,56.4,54.52,False,False,,0,,,,57
NEOUSDT,NEO,Mid,184,2.776,340615.78066,0.726,47.224420688135794,-0.018303542455003416,2.7842199999999995,3.567660000000003,0.4961910351980275,0.24287949921752733,0.13176838810641622,0.0353186532849208,0.775178527879365,2.536777777777777,2.9782222222222217,,0,0,neutre,365,0,0,30,,,31.0,37.0,87.5,47.0,50,54.49,False,False,,0,,,,55
