symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d,explosion_score,explosion_label
IOSTUSDT,IOST,Speculative,806,0.000603,222007.540802,2.377,52.82012415769686,7.875855146164463e-06,0.0006182599999999999,0.0009334899999999997,0.49368947940313296,0.4879692011549567,0.41963426371511064,1.6175100523867383,0.6509745247483184,0.0005664166666666667,0.0008805833333333334,downtrend,0,1,baissier,365,0,0,30,,,17.0,64.0,79.0,47.0,31.2,57,29.61,15,🟢 Surperforme BTC,False,False,,0,,,,57,0,,,21355362,21355362,35393045407.0,35393045407.0,90000000000.0,100.0,,,,19,🔥 Fort
C98USDT,C98,Speculative,953,0.0159,176610.069837,1.145,59.55563203355269,7.408842505614538e-05,0.013633200000000003,0.01958085,1.0659833669236116,0.42588832487309636,0.1939086294416244,0.42411423216946553,0.5133794802177739,0.012067222222222222,0.016829444444444442,,0,0,neutre,365,0,0,30,,,17.0,57.0,62.5,47.0,50,57,28.91,15,🟢 Surperforme BTC,False,False,,0,,,,57,2,,Volume ×0.4 (épuisement),15879300,15879318,999998884.0,1000000000.0,1000000000.0,100.0,,,,16,🔥 Fort
CGPTUSDT,CGPT,Speculative,856,0.0207,173056.470277,1.82,53.65056747318262,-4.2349894295133183e-05,0.019485399999999996,0.02181414999999999,0.9537362755052297,0.30196850393700786,0.18031496062992117,0.5177391445896404,0.4160960349983487,0.018091388888888893,0.022763055555555554,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,66.0,73.0,47.0,32.8,57,29.59,15,🟢 Surperforme BTC,False,False,,0,,,,57,5,⚠️ Surveiller,Volume ×0.5 (épuisement)|MACD cross baissier,19395085,20743980,932885826.0,997766421.0,1000000000.0,93.5,,,,19,🔥 Fort
XVGUSDT,XVG,Speculative,516,0.002588,157693.690883,5.161,66.8669872996364,4.754024729403025e-05,0.0021393000000000002,0.0035240449999999982,0.693049272041617,0.42930513595166164,0.21933534743202418,0.673235001544178,0.5782728438087852,0.0019786111111111115,0.0028232777777777783,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,73.0,47.0,53.1,57,29.72,15,🟢 Surperforme BTC,False,False,,0,,,,57,0,,,42663593,42748933,16521951234.841335,16555000000.0,,99.8,,,,13,🔥 Fort
AVAUSDT,AVA,Speculative,961,0.2104,146316.93878,1.544,64.33507057420786,0.0020638782595095006,0.17618600000000004,0.2041604999999999,0.8174314316225625,0.32570659488559894,0.05697622252130996,0.7011046722853516,0.557212793603907,0.15689722222222222,0.2110194444444445,double_top_90d,0,1,baissier,365,0,0,30,,,17.0,66.0,77.5,47.0,27.6,57,29.55,15,🟢 Surperforme BTC,False,False,,0,,,,57,2,,Double sommet,15641587,15641587,74373863.0,74373863.0,100000000.0,100.0,,,,13,🔥 Fort
TKOUSDT,TKO,Speculative,,0.0525,142761.42043,0.382,55.60425275465849,-0.00010541439977871866,0.048386,0.053652000000000026,0.4050363008042874,0.1877323420074349,0.0540540540540541,0.5962121750979681,0.6251675622921662,0.04446944444444443,0.0535277777777778,macd_bearish_cross|double_top_90d|uptrend,1,2,baissier,365,0,0,30,,,17.0,66.0,100.0,47.0,13.4,57,30.05,15,🟢 Surperforme BTC,False,False,,0,,,,57,7,🔴 Sortie,Volume ×0.6 (épuisement)|Double sommet|MACD cross baissier,,,,,,,,,,13,🔥 Fort
AAVEUSDT,AAVE,Etabli,45,128.92,19118297.90403,4.711,69.54614197221832,3.650126743507328,97.8266,96.45424999999999,1.0288007016140461,0.26385702209878037,0.0879796480814076,0.8615114417513622,0.6139662858597466,67.49194444444446,109.97638888888885,golden_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,73.0,67.0,78.5,35.5,56,51.79,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,1990520288,2064807526,15424355.15415361,16000000.0,16000000.0,96.4,17620412644,$17.6B,8.99,8,⚡ Modéré
HBARUSDT,HBAR,Etabli,28,0.07917,6672410.86265,2.592,67.44961652054829,0.0011432203428041001,0.0698338,0.08411114999999995,0.43753192190043216,0.3307453416149069,0.1796066252587992,0.8427480611858132,0.7227526588907056,0.06629444444444445,0.085495,doji_4h,0,0,neutre,365,0,0,30,,,45.0,57.0,75.5,78.5,50,56,51.25,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,3475358570,3964449084,43831545017.76875,50000000000.0,50000000000.0,87.7,,,,10,🔥 Fort
FILUSDT,FIL,Etabli,96,0.7265,5451993.430682,4.143,51.192219956652636,0.004540699923146862,0.725584,0.8591760000000002,0.7564315624217769,0.3504624871531346,0.2532374100719424,0.7547041366094467,0.6507462151564252,0.6781916666666667,0.853736111111111,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,66.0,73.0,78.5,27.6,56,50.84,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Double sommet,600135155,1422255988,825826233.0,1957119578.0,,42.2,,,,15,🔥 Fort
JSTUSDT,JST,Etabli,84,0.09786,2604833.132737,-2.277,37.478944927972385,-0.001090069013213314,0.1026402,0.07939389999999999,0.3508500685772179,0.2377463626044783,0.09722991689750692,0.7884537281835545,0.10899802755130004,0.07864166666666667,0.10619555555555556,,0,0,neutre,365,0,0,30,,,45.0,45.0,94.0,68.0,50,56,50.08,14,🟢 Surperforme BTC,False,False,,0,,,,56,1,,,801470728,801470728,8188743036.341737,8188743036.341737,9900000000.0,100.0,3713923835,$3.7B,3.68,12,🔥 Fort
CHIPUSDT,CHIP,Mid,317,0.03971,9425379.38175,20.042,74.36353026011258,0.0012967067185515918,0.028367200000000006,,1.1562845490811904,0.4594123505976096,0.010458167330677382,3.199652148998869,0.3494338043584386,0.024264722222222226,0.037936111111111115,breakout_30d|downtrend,1,1,mixte,129,0,0,30,,,24.5,63.0,67.0,78.5,31.2,56,36.41,14,🟢 Surperforme BTC,False,False,,0,,,,56,4,⚠️ Surveiller,RSI 74 (surachat)|Près du plus haut 90j (résistance),78805728,394028638,2000000000.0,10000000000.0,10000000000.0,20.0,174428869,$174M,-1.52,14,🔥 Fort
APTUSDT,APT,Mid,108,0.578,5797469.38454,3.77,48.88644349133263,0.0024059312563912243,0.5894400000000001,0.8054749999999999,0.6950418472942403,0.4513742071881606,0.3890063424947146,1.3827370098949125,0.7393263734902183,0.5519444444444443,0.748861111111111,,0,0,neutre,365,0,0,30,,,31.0,55.0,60.5,78.5,50,56,40.59,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,495625659,697645206,858061076.7970772,1207815493.190739,2100000000.0,71.0,,,,18,🔥 Fort
OPUSDT,OP,Mid,162,0.0983,2572020.235519,-0.405,53.46347745238253,0.0011545752632974118,0.09363999999999997,0.1156155000000001,0.7409034492522385,0.34003215434083595,0.20900321543408357,0.956235372577769,0.5432272409845259,0.08576944444444443,0.1136833333333333,double_top_90d,0,1,baissier,365,0,0,30,,,31.0,66.0,73.0,68.0,27.6,56,40.48,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Double sommet,225335407,422994051,2287994831.0,4294967296.0,4294967296.0,53.3,595035402,$595M,7.65,16,🔥 Fort
ZENUSDT,ZEN,Mid,273,5.329,1889525.56581,5.608,65.94011090547248,0.11050548136851651,4.26742,5.2281749999999985,0.8625445097742137,0.354064559743113,0.0998816968058138,0.8700586082172905,0.7192867654975343,3.9317222222222217,5.254944444444444,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,69.5,68.0,53.1,56,40.71,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,97530433,111735926,18330175.014408942,21000000.0,21000000.0,87.3,,,,9,🔥 Fort
AEROUSDT,AERO,Mid,105,0.5201,1653634.35516,2.281,64.96293186579294,0.011143908109701346,,,0.7863933516055178,0.1487004686834256,0.04489646325820042,0.044490170941201675,,0.40145625000000007,0.50503125,,0,0,neutre,42,0,0,30,,,22.2,45.0,79.5,68.0,50,56,33.67,14,🟢 Surperforme BTC,False,False,,0,,,,56,4,⚠️ Surveiller,Volume ×0.0 (épuisement)|Près du plus haut 90j (résistance),511798220,1025286782,982835585.8153393,1968917232.874523,,49.9,133154207,$133M,6.4,0,
ENSUSDT,ENS,Mid,152,5.97,1574273.9084,4.188,72.15724807037263,0.1827264264868122,4.476799999999998,5.448150000000003,1.094947573252639,0.355108877721943,0.009983361064891783,1.4268591136035687,0.7082547247711123,4.025,5.645,,0,0,neutre,365,0,0,30,,,31.0,66.0,59.0,68.0,50,56,40.98,14,🟢 Surperforme BTC,False,False,,0,,,,56,4,⚠️ Surveiller,RSI 72 (surachat)|Près du plus haut 90j (résistance),250298540,595487023,42032576.731430925,100000000.0,100000000.0,42.0,,,,9,🔥 Fort
ARKMUSDT,ARKM,Mid,312,0.1155,750286.89276,4.809,67.35752171022175,0.002931696303159398,0.10216600000000002,0.11383899999999994,0.6610546438748898,0.4252336448598131,0.2276368491321762,0.9843984714052818,0.5521251336261793,0.09270277777777775,0.13509999999999997,,0,0,neutre,365,0,0,30,,,31.0,57.0,73.0,57.5,50,56,39.9,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,80450265,115745023,695064568.0,1000000000.0,1000000000.0,69.5,,,,9,🔥 Fort
ACEUSDT,ACE,Speculative,777,0.2083,4746763.24612,-2.89,56.36638753366103,-0.0003538392816892916,0.11992199999999999,0.120372,4.247514125342078,0.4710059171597633,0.17909270216962522,1.1886507729899058,0.03158795582341219,0.06894166666666668,0.20261111111111113,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,75.0,46.0,68.0,35.8,56,30.91,14,🟢 Surperforme BTC,False,False,,0,,,,56,3,,MACD cross baissier,22354209,30391981,107613807.0,146307870.0,147000000.0,73.6,,,,13,🔥 Fort
NBISBUSDT,NBISB,Speculative,,217.62,2851770.47666,1.464,48.3573443223228,-3.7781507179044374,211.18679999999992,,1.6038658505424825,0.3337899946968358,0.21898176346243417,1.2908887331887948,,173.77249999999998,256.83000000000004,,0,0,neutre,52,0,0,30,,,8.4,63.0,42.0,68.0,50,56,24.25,14,🟢 Surperforme BTC,False,False,,0,,,,56,1,,,,,,,,,,,,19,🔥 Fort
BELUSDT,BEL,Speculative,,0.1208,955565.55666,6.151,62.29592814723047,0.0009537296629839203,0.10545799999999994,0.10459249999999999,0.6238900385365308,0.5190133607399794,0.3792394655704008,1.16438278751379,0.23725772930261196,0.08684722222222221,0.14175833333333332,rsi_bearish_divergence|shooting_star_4h,0,2,baissier,365,0,0,30,,,17.0,91.0,53.5,57.5,7.9,56,30.77,14,🟢 Surperforme BTC,False,False,,0,,,,56,4,⚠️ Surveiller,Divergence RSI baissière|Étoile filante 4h,,,,,,,,,,13,🔥 Fort
LITEBUSDT,LITEB,Speculative,,944.43,798972.00054,0.321,57.72043448495642,0.9144400281640834,817.5019999999998,,1.1987160888327062,0.30373891665792807,0.027153606241829723,0.976645490092047,,685.6891304347824,933.6599999999997,macd_bullish_cross,1,0,haussier,59,0,0,30,,,8.6,54.0,57.0,57.5,53.8,56,23.58,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Près du plus haut 90j (résistance),,,,,,,,,,16,🔥 Fort
YBUSDT,YB,Speculative,750,0.094,500604.64914,2.732,64.15925929459382,0.0013029639013442222,0.07648400000000001,0.10888949999999996,0.7407683353865543,0.4114921223354958,0.12696941612604254,0.8946950466635601,0.3546723539793615,0.06685833333333331,0.09830277777777778,double_top_90d,0,1,baissier,317,0,0,30,,,15.7,66.0,73.0,57.5,27.6,56,29.22,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Double sommet,24001758,70324200,255429366.4448385,748405190.9722643,1000000000.0,34.1,161511399,$162M,10.79,15,🔥 Fort
CELRUSDT,CELR,Speculative,869,0.002402,364635.0299613,2.082,69.23109837394856,2.7437862920281863e-05,0.0018523999999999993,0.0023252849999999986,0.7205027168449984,0.45370711914422723,0.11582441903356697,0.7344252025941954,0.4764715506738098,0.0016237777777777778,0.002396916666666667,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,56,29.54,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,18904485,23907261,7907424106.9911995,10000000000.0,10000000000.0,79.1,14780374,$15M,4.35,14,🔥 Fort
RKLBBUSDT,RKLBB,Speculative,,66.56,356821.4714,0.12,36.70442482767054,-1.9802325066987858,,,1.0049962266849939,0.2198675496688742,0.21633372502937717,1.7375573996279028,,63.07588235294117,83.02176470588235,,0,0,neutre,44,0,0,30,,,8.2,63.0,64.5,47.0,50,56,23.77,14,🟢 Surperforme BTC,False,False,,0,,,,56,1,,,,,,,,,,,,0,
BARDUSDT,BARD,Speculative,510,0.1226,332802.80308,5.964,57.88262255748845,0.0018479920872562707,0.11749600000000004,0.35325300000000026,0.6671881893317417,0.4815935451336359,0.3817448310640444,0.7046520131119017,0.5488761447709845,0.10851111111111111,0.17241666666666663,rsi_bearish_divergence,0,1,baissier,344,0,0,30,,,16.4,66.0,68.5,47.0,28.2,56,28.65,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Divergence RSI baissière,43303338,122520497,353437500.0,1000000000.0,1000000000.0,35.3,691671635,$692M,19.08,16,🔥 Fort
THEUSDT,THE,Speculative,,0.0722,325243.25994,0.979,69.60105489218324,0.0008286498504719787,0.058244000000000004,0.11414300000000005,0.7730469360469965,0.47624309392265196,0.20220994475138118,0.582995200223791,0.38752294515190927,0.051097222222222204,0.07793055555555556,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,56,29.54,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Volume ×0.6 (épuisement),,,,,,,1516603,$2M,9.79,16,🔥 Fort
TUSDT,T,Speculative,521,0.00374,309883.664218,2.747,55.697418048107075,3.807546980742307e-05,0.0036828,0.005126750000000003,0.6414792312365565,0.4000000000000001,0.30555555555555564,0.9904067920238806,0.29257296843769415,0.0033122222222222225,0.004528055555555556,double_bottom_90d|shooting_star_4h,1,1,mixte,365,0,0,30,,,17.0,66.0,62.5,47.0,34.5,56,29.06,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Étoile filante 4h,41841378,41841378,11155000000.0,11155000000.0,,100.0,362076648,$362M,8.82,16,🔥 Fort
ARPAUSDT,ARPA,Speculative,926,0.00967,289031.093763,2.982,66.172496853443,7.878460167247566e-05,0.0086346,0.009410600000000002,0.37183938978260106,0.257473481195757,0.08151658767772509,1.158499397631277,0.43448253448302987,0.007972777777777777,0.009891944444444445,rsi_bearish_divergence|uptrend,1,1,mixte,365,0,0,30,,,17.0,66.0,88.0,47.0,31.3,56,30.4,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Divergence RSI baissière,16889614,19381171,1742888888.987738,1999999999.987738,2000000000.0,87.1,,,,10,🔥 Fort
SPELLUSDT,SPELL,Speculative,,8.63e-05,271625.6280275,2.372,57.15943366387762,1.14549850190397e-06,8.235399999999999e-05,0.00013752600000000007,0.46747053822879153,0.5048987589810582,0.43631613324624435,0.6459992397683979,0.466794450215448,7.751388888888889e-05,0.00013623333333333333,downtrend,0,1,baissier,365,0,0,30,,,17.0,66.0,70.0,47.0,31.2,56,29.31,14,🟢 Surperforme BTC,False,False,,0,,,,56,0,,,,,,,,,4789327,$5M,6.83,15,🔥 Fort
FUSDT,F,Speculative,,0.003309,230471.669193,4.352,61.77800006162991,6.517327874316556e-05,0.0030582600000000006,0.004582614999999997,0.7193439205933624,0.4744094488188977,0.3470472440944882,0.9005966107842239,0.649946064103602,0.002780833333333333,0.0042672222222222235,rsi_bearish_divergence,0,1,baissier,307,0,0,30,,,15.4,66.0,68.5,47.0,28.2,56,27.96,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Divergence RSI baissière,,,,,,,3068080,$3M,-1.05,16,🔥 Fort
GLWBUSDT,GLWB,Speculative,,150.79,223536.19795,-0.324,45.68490123857242,-0.5163349752905999,158.15480000000008,,0.8329043342112199,0.3670161084121708,0.23017131168499114,0.6644221985559406,,137.365,186.72050000000002,,0,0,neutre,52,0,0,30,,,8.4,54.0,63.0,47.0,50,56,22.75,14,🟢 Surperforme BTC,False,False,,0,,,,56,1,,,,,,,,,,,,21,🔥 Fort
METISUSDT,METIS,Speculative,766,2.88,151193.5245,-0.346,62.422009565376406,0.05486808712857609,2.612999999999999,3.0725,0.68654165297473,0.3284023668639053,0.14792899408284024,0.5074939179926877,0.6861437801480291,2.3994444444444447,3.119166666666667,rsi_bearish_divergence,0,1,baissier,365,0,0,30,,,17.0,66.0,73.0,47.0,28.2,56,29.31,14,🟢 Surperforme BTC,False,False,,0,,,,56,4,⚠️ Surveiller,Volume ×0.5 (épuisement)|Divergence RSI baissière,22740778,28791140,7898533.442,10000000.0,10000000.0,79.0,26609230,$27M,10.31,13,🔥 Fort
RLCUSDT,RLC,Speculative,674,0.3265,140742.29324,3.948,63.097032267987174,0.0038560355043486625,0.285534,0.3737380000000001,0.8621471907341388,0.44563518642554145,0.2705961152042867,0.9285720404271427,0.6162846555227007,0.26690277777777777,0.37650277777777774,double_top_90d,0,1,baissier,365,0,0,30,,,17.0,66.0,73.0,47.0,27.6,56,29.28,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Double sommet,28419608,28419608,86999784.9868455,86999784.9868455,86999784.9868455,100.0,,,,18,🔥 Fort
UMAUSDT,UMA,Speculative,606,0.375,112647.7484,1.902,60.731235206430384,0.005472396780757428,0.3520000000000001,0.41551000000000005,0.6110789605598348,0.2989010989010989,0.17582417582417587,0.7585628785806036,0.6104523657832752,0.33033333333333337,0.4227222222222222,double_top_90d|doji_4h,0,1,baissier,365,0,0,30,,,17.0,66.0,73.0,47.0,27.6,56,29.28,14,🟢 Surperforme BTC,False,False,,0,,,,56,2,,Double sommet,34105472,48632791,90897950.79930069,129616403.1003034,,70.1,,,,13,🔥 Fort
UNIUSDT,UNI,Etabli,35,4.607,22625262.90065,9.041,67.82466069709204,0.10024285259850163,3.8189399999999996,3.4520950000000004,0.9008346152225569,0.2779156327543424,0.0,1.1790127670955555,0.518155084403455,2.614416666666666,4.191861111111111,rsi_bearish_divergence|resistance_test,0,2,baissier,365,0,0,30,,,45.0,82.0,77.5,78.5,14.2,55,52.22,13,🟢 Surperforme BTC,False,False,,0,,,,55,4,⚠️ Surveiller,Près du plus haut 90j (résistance)|Divergence RSI baissière,2877719784,4111753024,623212423.7271129,890460420.0329479,1000000000.0,70.0,1498336403,$1.5B,7.96,9,🔥 Fort
MINAUSDT,MINA,Mid,305,0.0655,2344040.72026,5.475,83.52168185732789,0.002463260826885763,0.04486,0.05271950000000001,0.8862692847576789,0.32859680284191833,0.0,4.213875576803073,0.6980558557675877,0.03894444444444445,0.05475555555555556,breakout_30d,1,0,haussier,365,0,0,30,,,31.0,66.0,77.5,68.0,50,55,42.09,13,🟢 Surperforme BTC,False,False,,0,,,,55,6,⚠️ Surveiller,RSI 84 (surachat extrême)|Près du plus haut 90j (résistance),84784779,84784779,1293631019.840039,1293631019.840039,,100.0,,,,9,🔥 Fort
IOTAUSDT,IOTA,Mid,173,0.0431,581613.2,3.357,66.75474897008195,0.0009045232390823268,0.036059999999999995,0.05137399999999996,0.7335104782920696,0.48874598070739544,0.3086816720257235,0.6677744958735268,0.7914878034607258,0.03277500000000001,0.05089444444444446,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,31.0,57.0,60.5,57.5,53.1,55,39.33,13,🟢 Surperforme BTC,False,False,,0,,,,55,0,,,198210192,213639340,4608569684.0,4967311603.0,,92.8,,,,15,🔥 Fort
MUBUSDT,MUB,Speculative,555,912.09,12072865.8114,-2.938,47.44356937277026,-2.6629057260699938,915.1051999999999,,1.135714907483195,0.40245201258526353,0.25871334379395294,0.5373196707856356,,833.4625806451614,1138.4767741935482,,0,0,neutre,78,0,0,30,,,9.1,54.0,52.5,78.5,50,55,25.12,13,🟢 Surperforme BTC,False,False,,0,,,,55,3,,Volume ×0.5 (épuisement),38582802,38635785,42264.23982992,42322.27912713,,99.9,,,,18,🔥 Fort
PORTALUSDT,PORTAL,Speculative,,0.01569,2297780.371863,-3.387,58.85215361439132,0.0003574589901765308,0.011573799999999999,0.011983350000000004,2.3001655083027543,0.7081664098613252,0.5167950693374422,0.996521954179568,0.036998837446609194,0.010096388888888889,0.019752222222222223,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,28.0,68.0,53.1,55,29.78,13,🟢 Surperforme BTC,False,False,,0,,,,55,0,,,,,,,,,,,,11,🔥 Fort
MOVEUSDT,MOVE,Speculative,537,0.0094,616072.72127,13.253,66.47366269880581,0.0004099191817476357,0.008466,0.015284000000000002,1.0031421569127306,0.618421052631579,0.38815789473684215,1.1108549130268994,0.44939239661615926,0.006705555555555558,0.013969444444444448,,0,0,neutre,365,0,0,30,,,17.0,66.0,49.0,57.5,50,55,30.02,13,🟢 Surperforme BTC,False,False,,0,,,,55,0,,,40120240,92629703,4331250000.0,10000000000.0,10000000000.0,43.3,,,,14,🔥 Fort
SAPIENUSDT,SAPIEN,Speculative,,0.0796,244926.24314,1.531,50.546033070474834,7.384419601979455e-05,0.078852,0.08410399999999997,0.5963624781188929,0.2887112887112887,0.20479520479520472,0.4944627140350518,0.3433915064164001,0.07329444444444447,0.08881388888888887,double_top_90d,0,1,baissier,295,0,0,30,,,15.1,57.0,83.5,47.0,27.6,55,27.52,13,🟢 Surperforme BTC,False,False,,0,,,,55,4,⚠️ Surveiller,Volume ×0.5 (épuisement)|Double sommet,,,,,,,,,,14,🔥 Fort
MTLUSDT,MTL,Speculative,787,0.237,142744.4859,2.597,65.79229940120696,0.0049072166681378045,0.21314000000000002,0.2609299999999999,0.6045808447214779,0.36236933797909404,0.17421602787456444,1.558279741710927,0.7437461955743518,0.19697222222222227,0.2645833333333333,rsi_bearish_divergence,0,1,baissier,365,0,0,30,,,17.0,75.0,65.0,47.0,28.2,55,29.91,13,🟢 Surperforme BTC,False,False,,0,,,,55,2,,Divergence RSI baissière,21940262,21940262,92858285.0,92858285.0,,100.0,,,,12,🔥 Fort
LAZIOUSDT,LAZIO,Speculative,,0.404,140093.06472,1.0,68.60552428789772,0.00591299218453383,0.36291999999999996,0.5563099999999995,0.39598873643316185,0.3603082851637765,0.21772639691714835,0.3623092876046487,0.5018109208779289,0.3436388888888888,0.4950833333333333,,0,0,neutre,365,0,0,30,,,17.0,48.0,83.5,47.0,50,55,29.09,13,🟢 Surperforme BTC,False,False,,0,,,,55,2,,Volume ×0.4 (épuisement),,,,,,,,,,13,🔥 Fort
CITYUSDT,CITY,Speculative,,0.369,101998.8039,0.545,51.075664853212544,0.002144173158039137,0.3739,0.4951550000000004,0.23167941601629427,0.20091324200913246,0.15753424657534248,0.2185051890818368,0.2908161877606167,0.35802777777777783,0.4320555555555555,,0,0,neutre,365,0,0,30,,,17.0,37.0,89.5,47.0,50,55,28.13,13,🟢 Surperforme BTC,False,False,,0,,,,55,2,,Volume ×0.2 (épuisement),,,,,,,,,,19,🔥 Fort
PORTOUSDT,PORTO,Speculative,,0.462,71080.47479,1.094,56.32981103328607,0.0033833838006180235,0.4507000000000001,0.7388949999999999,0.3300231330416134,0.4285714285714286,0.3181148748159058,0.1986834603124304,0.4258834142043372,0.4201388888888889,0.6003888888888889,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,79.0,47.0,31.2,55,28.77,13,🟢 Surperforme BTC,False,False,,0,,,,55,2,,Volume ×0.2 (épuisement),,,,,,,,,,14,🔥 Fort
